"player_name","team_name","games","total_fg3_att","total_fg3_made","observed_pct","estimated_talent_pure","shrinkage"
"Jermesha Frierson","Delaware St",19,44,13,0.295454545454545,0.30060840925109,-0.00515386379654448
"Mia James","G Washington",28,76,23,0.302631578947368,0.300561905347203,0.00206967360016536
"Alieghya Bartholomew","Grambling",26,95,26,0.273684210526316,0.300546143760849,-0.026861933234533
"Olivia Delancy","Southern",25,106,29,0.273584905660377,0.300536849131513,-0.0269519434711359
"Kadidia Toure","Long Island",19,33,10,0.303030303030303,0.300497245888153,0.00253305714215002
"Mariyah Noel","Xavier",28,98,31,0.316326530612245,0.300486374573088,0.0158401560391565
"Asia Donald","West Georgia",28,96,29,0.302083333333333,0.300461931076845,0.00162140225648816
"Bree Robinson","James Madison",28,106,32,0.30188679245283,0.300399264747465,0.00148752770536542
"Maia Rosarion","Nevada",18,32,10,0.3125,0.300397476828117,0.0121025231718829
"Laia Conesa","Kansas",22,34,11,0.323529411764706,0.300371694369454,0.0231577173952517
"Jayla Smith","Missouri",28,92,29,0.315217391304348,0.300367131795951,0.0148502595083973
"Tyonna Bailey","Charleston So",27,146,43,0.294520547945205,0.300354826731256,-0.00583427878605036
"MacKenzie Givens","Xavier",27,76,24,0.315789473684211,0.300352737103774,0.015436736580437
"Sarah Brans","Idaho",12,26,8,0.307692307692308,0.300305535712956,0.00738677197935173
"Morgan Matthews","Northeastern",19,30,9,0.3,0.300286991351609,-0.0002869913516092
"Jayda McNabb","Air Force",24,52,16,0.307692307692308,0.300274883402361,0.00741742428994691
"Nia Young","NC Central",19,34,10,0.294117647058824,0.300266242280365,-0.00614859522154126
"Laura Hauge","St Thomas (MN)",25,121,38,0.31404958677686,0.30024710157207,0.0138024852047895
"Olivia Alvarez","Maine",29,66,20,0.303030303030303,0.300233362138067,0.0027969408922357
"Anna Foley","Quinnipiac",16,20,6,0.3,0.300212517658923,-0.000212517658922995
"Kendall McGee","Creighton",25,60,19,0.316666666666667,0.300207882656313,0.0164587840103537
"TreShondra Williams","Marshall",18,36,11,0.305555555555556,0.300205405997813,0.00535014955774293
"Kennan Ka","Long Beach St",28,69,21,0.304347826086957,0.300197841231948,0.00414998485500884
"Kaylene Smikle","Maryland",7,20,7,0.35,0.300144990090511,0.049855009909489
"McKinna Brackens","Arizona St",28,62,20,0.32258064516129,0.300138540891335,0.0224421042699557
"Braxcynn Baker","Murray St",24,89,27,0.303370786516854,0.300122239244798,0.00324854727205587
"Madison Cockrell","Incarnate Word",19,60,18,0.3,0.300113669976934,-0.00011366997693385
"Lucia Noin","C Connecticut",27,89,26,0.292134831460674,0.300071017184921,-0.00793618572424698
"Macie Taylor","Miami OH",20,36,11,0.305555555555556,0.300035759639536,0.0055197959160197
"Sophia Rampulla","Milwaukee",22,43,13,0.302325581395349,0.300022790339334,0.00230279105601511
"Jada Burton","App State",16,26,8,0.307692307692308,0.299999821672331,0.00769248601997663
"Carsyn Swaney","MTSU",11,26,8,0.307692307692308,0.299980967557748,0.00771134013455999
"Laila Anderson","Elon",24,85,25,0.294117647058824,0.299969595830726,-0.00585194877190259
"Emily La Chapell","Belmont",6,20,6,0.3,0.299939518039977,6.04819600232842e-05
"Jasmine Brown-Hagger","Illinois",27,57,19,0.333333333333333,0.299906941199316,0.0334263921340177
"Venla Ulander","North Alabama",15,37,11,0.297297297297297,0.299888326843757,-0.00259102954645973
"Brooklyn King","Furman",13,26,8,0.307692307692308,0.299844973478441,0.00784733421386624
"Shamaryah Duncan","Tulsa",11,23,7,0.304347826086957,0.299817203864158,0.00453062222279832
"Sophia Covello","Idaho St",5,20,6,0.3,0.299815668080975,0.000184331919025282
"Brialle Washington","New Orleans",26,118,35,0.296610169491525,0.299803857121797,-0.00319368763027195
"E'Zaria Adams","IU Indy",18,26,8,0.307692307692308,0.299787806940422,0.0079045007518862
"Aiyanna Culver","Chicago St",9,55,16,0.290909090909091,0.299765865137663,-0.00885677422857173
"Aaliyah McQueen","Detroit Mercy",21,106,32,0.30188679245283,0.299750154329232,0.00213663812359782
"Maria Sanchez Pitarch","Northeastern",13,20,6,0.3,0.299725416534413,0.00027458346558662
"Diawna Carter-Hartley","South Alabama",33,96,29,0.302083333333333,0.299703059666114,0.00238027366721921
"Kennedi Perkins","Marquette",13,25,8,0.32,0.299675430259969,0.0203245697400308
"Oliwia Pelka","E Michigan",18,43,13,0.302325581395349,0.299662513124236,0.00266306827111235
"Amyah Sutton","South Alabama",32,209,63,0.301435406698565,0.299656237001493,0.00177916969707204
"Fatoumata Jaiteh","Sacramento St",12,23,7,0.304347826086957,0.299647766416006,0.00470005967095044
"Sophie Burrows","Syracuse",30,174,54,0.310344827586207,0.299646021546808,0.0106988060393993
"Lauren Crocker","Utah Tech",26,92,28,0.304347826086957,0.299645979895587,0.00470184619136971
"Chauncey Andersen","Santa Barbara",16,46,14,0.304347826086957,0.299636880262566,0.00471094582439052
"JaNyla Bush","Missouri St",23,43,13,0.302325581395349,0.299627479915158,0.00269810148019106
"Tove Caesar","Hou Christian",26,74,22,0.297297297297297,0.299595728576829,-0.0022984312795315
"Kat Righeimer","Northwestern",11,21,7,0.333333333333333,0.299593703005086,0.0337396303282477
"Ava Marr","Fresno St",29,119,36,0.302521008403361,0.299579434826967,0.00294157357639474
"Taye Matthews","Colgate",19,50,15,0.3,0.299556049643763,0.000443950356237011
"Dasha Biriuk","Ohio State",12,32,11,0.34375,0.299551865962402,0.044198134037598
"Last-Tear Poa","Arizona St",25,47,15,0.319148936170213,0.29954370521527,0.0196052309549428
"Amaya Harris","NC Central",16,24,7,0.291666666666667,0.299518906747254,-0.00785224008058716
"Erica Hall","Mercyhurst",24,65,19,0.292307692307692,0.299505935126084,-0.00719824281839149
"Micah O'Dell","Mercer",23,106,32,0.30188679245283,0.299492805501396,0.00239398695143411
"Payton Hull","Abilene Chrstn",27,209,63,0.301435406698565,0.299462847847521,0.00197255885104319
"Talia Dial","Niagara",29,211,61,0.289099526066351,0.299454716357385,-0.0103551902910343
"Skylar Jones","Louisville",27,64,20,0.3125,0.299431089478428,0.0130689105215719
"Alexa Mikeska","William & Mary",23,48,14,0.291666666666667,0.299427499471706,-0.00776083280503892
"Mecailin Marshall","Tulane",29,128,38,0.296875,0.299414240935223,-0.00253924093522301
"Nina Minicozzi","Dartmouth",21,86,26,0.302325581395349,0.299398563504695,0.00292701789065397
"Leia Edwards","Lehigh",12,44,13,0.295454545454545,0.299361939090563,-0.00390739363601722
"Janae Kent","Texas A&M",25,89,28,0.314606741573034,0.299357485140959,0.0152492564320743
"Safi Kolliegbo","Delaware",21,46,14,0.304347826086957,0.299345258166961,0.00500256791999576
"Cori Lard","Winthrop",27,106,31,0.292452830188679,0.299333392252681,-0.00688056206400189
"Quinn Vice","Drake",22,50,15,0.3,0.299326169718837,0.000673830281162635
"Zaria Hurston","Southern",22,37,10,0.27027027027027,0.299318780759324,-0.0290485104890542
"Emily Foy","Saint Mary's",14,43,13,0.302325581395349,0.299317309285368,0.00300827210998089
"Izzy Forsyth","Hawai’i",17,36,11,0.305555555555556,0.29931641551884,0.00623914003671583
"Zeryhia Aokuso","Gonzaga",26,43,13,0.302325581395349,0.299297581856999,0.00302799953835031
"Carolina Williams","New Hampshire",18,30,9,0.3,0.299261765901773,0.000738234098226986
"Da'Kariya Jackson","SE Missouri",22,75,23,0.306666666666667,0.299241424211335,0.00742524245533149
"Jasmine Timmerson","Davidson",23,40,12,0.3,0.299173700922883,0.000826299077117454
"Carley Duffney","Green Bay",17,36,11,0.305555555555556,0.299131973257224,0.00642358229833145
"Destinee Hooks","New Mexico",31,143,43,0.300699300699301,0.29911473959719,0.00158456110211097
"Gabby Sweeney","Mercyhurst",8,21,6,0.285714285714286,0.299111696268398,-0.0133974105541125
"Mary-Anna Asare","VCU",7,47,14,0.297872340425532,0.299106693257427,-0.00123435283189527
"Delaney Gibb","BYU",25,180,56,0.311111111111111,0.299077865450556,0.0120332456605549
"Saniya Jackson","Butler",30,67,21,0.313432835820896,0.299060948011978,0.0143718878089177
"Jamiria Jones","GA Southern",18,33,10,0.303030303030303,0.299053276441374,0.00397702658892912
"Ale'jah Douglas","Grand Canyon",26,84,25,0.297619047619048,0.299014461112605,-0.00139541349355737
"Lexi Carlsen","Drake",24,63,19,0.301587301587302,0.299002790620333,0.00258451096696816
"Ann Zachariah","VCU",25,64,19,0.296875,0.298913021789857,-0.0020380217898569
"Sadie Sanchez","Tennessee St",9,33,10,0.303030303030303,0.298891213350756,0.00413908967954674
"Rosie Akot","Long Beach St",21,67,20,0.298507462686567,0.2988632778468,-0.000355815160232587
"Genevive Wedemeyer","Siena",19,65,19,0.292307692307692,0.298839603291706,-0.00653191098401396
"Valentyna Kadlecova","Indiana",11,36,12,0.333333333333333,0.298827713963144,0.0345056193701898
"Emily McElmurry","E Washington",25,50,15,0.3,0.298791141264366,0.00120885873563353
"Dayana Mendes","USC",24,49,16,0.326530612244898,0.298790003656504,0.0277406085883941
"Ashlee Shaw","Elon",25,55,16,0.290909090909091,0.298752345467998,-0.00784325455890733
"Judit Valero","FIU",23,107,32,0.299065420560748,0.298734885422526,0.000330535138221566
"Jiya Perry","Delaware",22,43,13,0.302325581395349,0.298730779106917,0.00359480228843179
"Brooke Wilson","Army",25,51,15,0.294117647058824,0.29870575341235,-0.00458810635352636
"Chloe Sisco","Chicago St",29,167,49,0.293413173652695,0.298634307646638,-0.00522113399394336
"Zeynep Ozel","Dartmouth",23,150,45,0.3,0.298634147246274,0.00136585275372553
"Lindsay Hogan","New Haven",25,144,42,0.291666666666667,0.298594092375366,-0.00692742570869909
"Savannah Brooks","East Carolina",27,94,28,0.297872340425532,0.298583110900121,-0.000710770474589506
"Ale Civera","Iona",27,79,23,0.291139240506329,0.298555701941604,-0.00741646143527491
"Rachel Shropshire","Bellarmine",14,37,11,0.297297297297297,0.298553148843949,-0.00125585154665198
"Circe Rubio Remolar","Morehead St",15,20,6,0.3,0.298527128569346,0.00147287143065356
"Jasmine Davis","AR-Pine Bluff",27,104,28,0.269230769230769,0.298498565161046,-0.0292677959302767
"Ny'Ceara Pryor","Texas A&M",21,48,15,0.3125,0.298485938128386,0.0140140618716141
"Elle Ladine","Washington",24,105,34,0.323809523809524,0.298472718845616,0.0253368049639081
"Aislin Malcolm","Robert Morris",27,130,39,0.3,0.298461951687344,0.0015380483126558
"Avary Brewer","Samford",21,52,15,0.288461538461538,0.2983719613355,-0.00991042287396121
"KJ Walker","Lamar",22,71,21,0.295774647887324,0.29835542674676,-0.00258077885943647
"Jaci Bolden","Longwood",26,85,25,0.294117647058824,0.298351788047892,-0.00423414098906849
"Destiny Whitaker","Incarnate Word",18,106,31,0.292452830188679,0.29835094158266,-0.00589811139398078
"Mya Nicholson","Northern Iowa",24,57,17,0.298245614035088,0.298339474300063,-9.38602649755982e-05
"Madison St. Rose","Princeton",24,88,26,0.295454545454545,0.298334904325768,-0.00288035887122262
"Lucia Yenes","New Mexico St",15,37,11,0.297297297297297,0.298325606304752,-0.00102830900745438
"Ella Fajardo","Iona",26,107,31,0.289719626168224,0.298313167925411,-0.00859354175718691
"Nina Emnace","Harvard",20,57,17,0.298245614035088,0.298308625133572,-6.3011098484167e-05
"Nevaeh Brown","Hofstra",15,48,14,0.291666666666667,0.29828827897424,-0.00662161230757291
"Janiah Hinton","SC State",24,49,14,0.285714285714286,0.298286049568239,-0.0125717638539536
"Tiara Bolden","Oregon St",28,124,37,0.298387096774194,0.298277378390424,0.000109718383769886
"Anna Becker","Drake",22,37,11,0.297297297297297,0.298238291255661,-0.000940993958363612
"Kennedy Sanders","Colorado",6,28,9,0.321428571428571,0.29822547718921,0.0232030942393611
"Laia Crespín","VCU",22,51,15,0.294117647058824,0.298204692066817,-0.00408704500799351
"Ni'Rah Clark","Akron",15,24,7,0.291666666666667,0.298200771104127,-0.00653410443746044
"Katelyn Field","Oregon St",16,27,8,0.296296296296296,0.298182438103316,-0.00188614180701957
"Giorgia Gorini","Ball State",19,27,8,0.296296296296296,0.298178761473827,-0.00188246517753116
"Reese Zemitis","Bucknell",26,158,47,0.29746835443038,0.298176425488833,-0.00070807105845333
"Rosie Scognamiglio","Lafayette",25,81,24,0.296296296296296,0.298147626178063,-0.00185132988176695
"Kaelyn Carroll","Kentucky",27,91,29,0.318681318681319,0.298132505133719,0.0205488135476
"Taliyah Henderson","North Carolina",18,26,8,0.307692307692308,0.298122014921638,0.0095702927706699
"Sydney Bowles","Florida St",26,121,37,0.305785123966942,0.298078949651646,0.00770617431529569
"Natalie Mazurek","TCU",9,25,8,0.32,0.298078617662269,0.0219213823377308
"Ellie Pingree","American",14,24,7,0.291666666666667,0.298069974152642,-0.00640330748597506
"Kennedy Langham","Butler",17,26,8,0.307692307692308,0.298056311170995,0.0096359965213127
"Makyiah Ward","Saint Francis",16,28,8,0.285714285714286,0.298018872720901,-0.0123045870066153
"KK Arnold","UConn",20,49,15,0.306122448979592,0.297981166728287,0.008141282251305
"Kirah Dandridge","Radford",30,72,21,0.291666666666667,0.297977195797981,-0.00631052913131391
"Jordan Jackson","Hou Christian",27,86,25,0.290697674418605,0.297969583686356,-0.00727190926775168
"Kyrah Daniels","Wisconsin",30,180,59,0.327777777777778,0.297956556205741,0.0298212215720369
"Natalie Jasper","NC Central",14,32,9,0.28125,0.29794281466586,-0.0166928146658604
"Paige Girardi","Quinnipiac",25,56,16,0.285714285714286,0.297940447488239,-0.0122261617739534
"Paula Pique","Cleveland St",24,64,19,0.296875,0.297927239007453,-0.00105223900745277
"Marley Langi","Bakersfield",28,157,47,0.299363057324841,0.29792364816146,0.0014394091633807
"Julianna Almeida","Navy",26,82,24,0.292682926829268,0.297890380727289,-0.00520745389802091
"Olivia Shaughnessy","Loyola MD",20,44,13,0.295454545454545,0.297874012572085,-0.00241946711753976
"Kennedy Gillette","Montana",23,91,27,0.296703296703297,0.297869557456027,-0.00116626075272991
"Charlotte Adams-Lopez","Brown",22,67,20,0.298507462686567,0.297861455157323,0.000646007529244153
"Ndate Ndiaye","FIU",11,27,8,0.296296296296296,0.297850533376545,-0.00155423708024832
"Faith Feuerbach","St Thomas (MN)",27,123,38,0.308943089430894,0.297845156088039,0.0110979333428554
"Michaela Bogans","Morgan St",22,46,13,0.282608695652174,0.297833113451778,-0.0152244177996044
"Emilija Dakic","Florida",13,23,7,0.304347826086957,0.297819331342547,0.00652849474440997
"Caroline Lau","Northwestern",29,126,41,0.325396825396825,0.297793533618349,0.0276032917784769
"Kate Hollifield","UNC Wilmington",7,32,9,0.28125,0.297792238013457,-0.0165422380134572
"Journey Hildebrand","Kent State",15,51,15,0.294117647058824,0.297726471007814,-0.0036088239489902
"Anaya Karriem","NC A&T",13,25,7,0.28,0.297671191934415,-0.0176711919344154
"Ella Lune","E Illinois",25,73,22,0.301369863013699,0.297667757998705,0.00370210501499324
"Promise Keshi","Stetson",20,38,11,0.289473684210526,0.297667241576506,-0.00819355736597988
"Taylor Smith","Alabama St",19,61,16,0.262295081967213,0.297665980357797,-0.0353708983905843
"Lex Therien","Loyola MD",16,21,6,0.285714285714286,0.297661654954834,-0.0119473692405483
"Peyton Bradley","Louisville",8,26,8,0.307692307692308,0.297657608328613,0.0100346993636946
"Elana Weisman","Bucknell",9,28,8,0.285714285714286,0.297634197197221,-0.0119199114829351
"Aaliyah Chavez","Oklahoma",31,245,77,0.314285714285714,0.297622741687934,0.0166629725977804
"Alyse Aby","Idaho St",28,88,26,0.295454545454545,0.297561121904618,-0.00210657645007295
"Maya Chocano","UC Riverside",28,115,34,0.295652173913043,0.297531144001788,-0.00187897008874449
"Audrey Ericksen","Boston U",24,72,21,0.291666666666667,0.29752289248985,-0.00585622582318357
"Josefine Enander","Morehead St",29,113,34,0.300884955752212,0.297522198945793,0.00336275680641973
"Ava Hawthorne","Drake",26,77,23,0.298701298701299,0.297515532392647,0.0011857663086518
"Ariel Jefferson","Miss Valley St",27,71,19,0.267605633802817,0.297507651349758,-0.0299020175469408
"Lucy Hood","ETSU",22,99,29,0.292929292929293,0.297483031896665,-0.00455373896737188
"Emma Haan","Vermont",30,118,35,0.296610169491525,0.297466213050806,-0.000856043559280817
"Paris Santacaterina","C Arkansas",27,96,28,0.291666666666667,0.297441060617866,-0.00577439395119966
"Aaliyah Crump","Texas",16,61,19,0.311475409836066,0.297406516136037,0.0140688937000291
"Kyriana Jones","Tarleton St",24,58,17,0.293103448275862,0.297400493515725,-0.00429704523986341
"Grace Harris","UIC",14,34,10,0.294117647058824,0.297348441977876,-0.00323079491905237
"Brianna Byars","Georgetown",15,20,6,0.3,0.297337855960469,0.00266214403953113
"Kamora Morgan","N Kentucky",22,55,16,0.290909090909091,0.297336581284477,-0.00642749037538631
"Cheyenne Holloman","Georgia St",26,71,21,0.295774647887324,0.297315152682664,-0.00154050479534007
"Latasha Lattimore","Ole Miss",21,36,11,0.305555555555556,0.297277125931877,0.00827842962367886
"Sydney Bradley","Charleston So",20,42,12,0.285714285714286,0.297264422417949,-0.011550136703663
"Jayden Rhodes","San Diego",18,34,10,0.294117647058824,0.297257464046589,-0.00313981698776511
"Aaliyah Ellis","New Orleans",19,46,13,0.282608695652174,0.297150294512796,-0.0145415988606224
"Kayla Johnson","George Mason",10,24,7,0.291666666666667,0.297147708511446,-0.00548104184477954
"Natalie Picton","Sacramento St",27,182,54,0.296703296703297,0.297138988328943,-0.000435691625646606
"Bree Stephens","C Arkansas",27,117,34,0.290598290598291,0.297135107610232,-0.00653681701194159
"Taliah Cornish","Charlotte",18,35,10,0.285714285714286,0.297132617015693,-0.0114183313014068
"Addison Harris","Montana St",26,99,29,0.292929292929293,0.297120828678844,-0.00419153574955072
"Victoria Flores","Rice",30,133,39,0.293233082706767,0.297118129413448,-0.00388504670668116
"Ciara Harris","UNC Greensboro",15,31,9,0.290322580645161,0.29709528818954,-0.00677270754437864
"Lyriq Mastin","Tennessee Tech",13,24,7,0.291666666666667,0.297069322079816,-0.00540265541314955
"Rashunda Jones","Michigan St",28,71,23,0.323943661971831,0.297050740919509,0.0268929210523222
"Allison Cannon","NJIT",13,21,6,0.285714285714286,0.297044994264241,-0.011330708549955
"Kennedy Moore","Wake Forest",20,36,11,0.305555555555556,0.297044293339987,0.00851126221556853
"Kyra Perkins","Austin Peay",26,69,20,0.289855072463768,0.297041765147418,-0.0071866926836498
"La'Nya Foster","Georgia Tech",28,82,25,0.304878048780488,0.297041467383771,0.00783658139671667
"Taija Sta. Maria","Pepperdine",26,44,13,0.295454545454545,0.297039500985481,-0.00158495553093507
"Mireia Jurado","Arizona",19,36,11,0.305555555555556,0.297000844357805,0.00855471119775059
"Ciera Toomey","North Carolina",28,66,20,0.303030303030303,0.296998302172391,0.00603200085791233
"Tyi Skinner","SMU",8,46,14,0.304347826086957,0.296983716190844,0.00736410989611208
"Brianna Barnes","MD Eastern",21,33,9,0.272727272727273,0.296980155578896,-0.0242528828516233
"Olivia Olson","Michigan",30,109,35,0.321100917431193,0.296960256978662,0.0241406604525302
"D'Yanis Jimenez","Coastal",14,21,6,0.285714285714286,0.296949405482396,-0.0112351197681105
"Mihjae Hayes","Morgan St",22,40,11,0.275,0.296938512611703,-0.0219385126117033
"Fui Niumeitolu","Weber St",14,21,6,0.285714285714286,0.296938408076057,-0.011224122361771
"Maria Anais Rodriguez","Arkansas",19,33,10,0.303030303030303,0.296931420387831,0.00609888264247155
"Jana Canadell","CSU Northridge",8,21,6,0.285714285714286,0.296926318521872,-0.0112120328075863
"Jalynn Bristow","Texas Tech",31,132,41,0.310606060606061,0.296911533490794,0.0136945271152664
"Bella Stuart","UAlbany",15,25,7,0.28,0.296907792500406,-0.0169077925004065
"Aubrey Shaw","Harvard",18,41,12,0.292682926829268,0.296902357655056,-0.00421943082578802
"Katie Ledden","New Hampshire",13,21,6,0.285714285714286,0.296898589114406,-0.0111843034001199
"Maria Arrebola","Columbia",13,28,8,0.285714285714286,0.296896952343975,-0.0111826666296893
"Alyssa Jackson","San Diego St",14,21,6,0.285714285714286,0.296837879274596,-0.0111235935603099
"Gabby Jackson","North Alabama",25,73,21,0.287671232876712,0.296815748938855,-0.00914451606214312
"Marija Avlijas","Columbia",24,82,24,0.292682926829268,0.296808071756539,-0.00412514492727084
"Perri Page","Columbia",19,35,10,0.285714285714286,0.29680307117124,-0.0110887854569542
"Jasmine McKay","New Haven",21,80,23,0.2875,0.296772470314458,-0.00927247031445844
"Lily Carmody","Boston College",25,56,17,0.303571428571429,0.296736533799367,0.00683489477206195
"Chloe Clardy","Stanford",30,144,44,0.305555555555556,0.296725857335544,0.00882969822001134
"Darianna Littlepage-Buggs","Baylor",17,30,9,0.3,0.29670150305427,0.00329849694573042
"Triniti Ralston","Bellarmine",10,21,6,0.285714285714286,0.2966857183831,-0.010971432668814
"Raven Thompson","Clemson",25,50,15,0.3,0.296683118992887,0.00331688100711341
"Destiney McPhaul","Mississippi St",31,119,37,0.310924369747899,0.296653172608373,0.0142711971395259
"Kyndall Hunter","Houston",29,120,37,0.308333333333333,0.296632583248206,0.0117007500851273
"Georgia Cox","Evansville",18,38,11,0.289473684210526,0.296627817051543,-0.0071541328410169
"Theresa Hagans Jr.","Pitt",29,88,27,0.306818181818182,0.296627271627892,0.0101909101902902
"Tiani Ellison","E Texas A&M",18,39,11,0.282051282051282,0.296609395075769,-0.0145581130244871
"Savannah Davis","MTSU",28,174,51,0.293103448275862,0.296567222113555,-0.00346377383769331
"Fatime Seck","SE Louisiana",17,42,12,0.285714285714286,0.296566934814331,-0.010852649100045
"Avery Watkins","Fresno St",15,28,8,0.285714285714286,0.296549922773673,-0.0108356370593868
"Anja Ekstrom","Morehead St",24,91,27,0.296703296703297,0.296543583803798,0.000159712899498676
"Megan Olbrys","UMass",19,38,11,0.289473684210526,0.296540518930039,-0.00706683471951236
"Comari Mitchell","Jacksonville",15,28,8,0.285714285714286,0.29653184808026,-0.0108175623659745
"Tyja Beans","Charleston",22,46,13,0.282608695652174,0.296521379153703,-0.0139126835015293
"Chania Price","North Texas",14,25,7,0.28,0.296487776673589,-0.0164877766735892
"Shomari Phillips","Bethune",20,54,14,0.259259259259259,0.296484919143904,-0.0372256598846452
"Hiba Malkawi","S Illinois",12,21,6,0.285714285714286,0.296477027485872,-0.0107627417715859
"Lexi McCully","SE Missouri",29,138,41,0.297101449275362,0.296441629728123,0.000659819547239759
"Zhen Verburgt","Ball State",24,69,20,0.289855072463768,0.296430467286616,-0.00657539482284836
"Princess Anderson","Charlotte",28,162,47,0.290123456790123,0.296411306132349,-0.0062878493422252
"Vanessa McManus","Cal Poly",22,112,33,0.294642857142857,0.296408998834064,-0.00176614169120642
"Mary Copple","Canisius",29,92,26,0.282608695652174,0.296374636540051,-0.0137659408878771
"Anna Csenyi","New Mexico St",26,99,29,0.292929292929293,0.296364832895411,-0.00343553996611817
"Genesis Harris","Tennessee St",23,61,18,0.295081967213115,0.296326970092341,-0.00124500287922591
"Hannah Kohn","Clemson",29,140,43,0.307142857142857,0.296324025496991,0.0108188316458657
"Sharnecce Currie-Jelks","Murray St",26,35,10,0.285714285714286,0.296311776993936,-0.0105974912796508
"Kayla Washington","Longwood",15,32,9,0.28125,0.296302028261731,-0.0150520282617308
"Khloe Lemon","CA Baptist",27,133,39,0.293233082706767,0.296236736900447,-0.00300365419368059
"Hannah Robbins","Weber St",27,96,28,0.291666666666667,0.296225745194416,-0.00455907852774884
"Erin Rodgers","FAU",19,49,14,0.285714285714286,0.296210889368224,-0.0104966036539381
"Jana Vesic","Seattle U",28,75,22,0.293333333333333,0.29618789071235,-0.00285455737901708
"Haven Ford","Murray St",29,156,46,0.294871794871795,0.296181259555341,-0.0013094646835457
"Saylor Poffenbarger","Maryland",28,137,44,0.321167883211679,0.296169337858124,0.024998545353555
"Nicole Melious","Siena",29,181,52,0.287292817679558,0.296161130758829,-0.00886831307927144
"Madison Schiller","Colgate",19,89,26,0.292134831460674,0.296103112718514,-0.00396828125783971
"Zennia Thomas","Howard",20,33,9,0.272727272727273,0.296070608384068,-0.0233433356567953
"Kaitlyn Flanagan","Holy Cross",28,66,19,0.287878787878788,0.296064648241665,-0.00818586036287733
"Audrey Hopkins","Missouri St",20,32,9,0.28125,0.296039756425089,-0.0147897564250889
"Dally Moreno","Howard",16,33,9,0.272727272727273,0.296031177603595,-0.0233039048763224
"Orlagh Gormley","Providence",27,66,20,0.303030303030303,0.295974196061801,0.00705610696850173
"Kayla Cooper","S Illinois",26,125,37,0.296,0.29595604336917,4.39566308296224e-05
"Kaylinn Kemp","SF Austin",20,63,18,0.285714285714286,0.29592904913766,-0.0102147634233746
"Emerie Bohanon","C Arkansas",13,25,7,0.28,0.295914648743605,-0.0159146487436053
"Audrey Chen","Cornell",20,65,19,0.292307692307692,0.295906256308899,-0.00359856400120623
"Kaitlyn Elsholz","Grand Canyon",13,25,7,0.28,0.295874459053952,-0.0158744590539518
"Denver Anderson","Southern Utah",15,25,7,0.28,0.295843741390863,-0.0158437413908626
"Chazlyn Dettor","UT Rio Grande",14,29,8,0.275862068965517,0.295838488453642,-0.0199764194881248
"Chrishawn Coleman","Bakersfield",27,116,34,0.293103448275862,0.295825401849525,-0.00272195357366251
"Daimoni Dorsey","Bethune",23,54,14,0.259259259259259,0.295809126222958,-0.0365498669636983
"Nariyah Simmons","Northeastern",27,78,22,0.282051282051282,0.295803658324601,-0.0137523762733191
"Delainey Miller","Santa Clara",20,35,10,0.285714285714286,0.295802227730134,-0.010087942015848
"McKenna Simons","San José St",12,22,6,0.272727272727273,0.295779697944411,-0.0230524252171379
"Janay Brantley","Stony Brook",23,103,29,0.281553398058252,0.295771875669927,-0.0142184776116743
"Tatum Boettjer","Western KY",26,106,31,0.292452830188679,0.29573741122988,-0.00328458104120055
"Jada Cook","Murray St",19,42,12,0.285714285714286,0.295723894570932,-0.0100096088566464
"Brooklyn McDaniel","Jax State",14,32,9,0.28125,0.295704872680505,-0.0144548726805054
"Kaia Foster","New Mexico",17,42,12,0.285714285714286,0.295672058849283,-0.00995777313499757
"Claudia Marina","FIU",14,39,11,0.282051282051282,0.295666364731372,-0.0136150826800902
"Aimée Michel","Rhode Island",14,22,6,0.272727272727273,0.295663333537683,-0.0229360608104099
"Eliza Maupin","Nebraska",16,23,7,0.304347826086957,0.295653919106077,0.00869390698087918
"Callin Hake","Nebraska",29,123,40,0.32520325203252,0.295609924957063,0.0295933270754571
"Elizabeth Gentry","Creighton",20,37,11,0.297297297297297,0.295598328147716,0.00169896914958129
"Paige Smith","UNC Wilmington",20,103,29,0.281553398058252,0.295598068823452,-0.0140446707651994
"Valentina Ojeda","Rhode Island",25,73,21,0.287671232876712,0.295552317092015,-0.00788108421530231
"Priscilla Williams","Jacksonville",25,119,34,0.285714285714286,0.295549761816214,-0.00983547610192836
"Amina Kameric","UMass Lowell",15,43,12,0.27906976744186,0.295549380522025,-0.0164796130801646
"Monica Marsh","Grambling",24,141,37,0.26241134751773,0.29553875784842,-0.0331274103306896
"Izela Arenas","Kansas St",24,72,22,0.305555555555556,0.295519604098967,0.0100359514565885
"Taylor Gibson","Hampton",16,26,7,0.269230769230769,0.295507524922056,-0.0262767556912868
"Kylah Silver","UNC Wilmington",26,78,22,0.282051282051282,0.295499601781865,-0.0134483197305829
"Kayten Donley","Oral Roberts",26,74,22,0.297297297297297,0.295401448838767,0.00189584845853036
"Rose Boisnel","Utah Tech",9,22,6,0.272727272727273,0.295396932076816,-0.0226696593495432
"Hadleigh Dill","Campbell",24,75,21,0.28,0.295391057186992,-0.015391057186992
"Missy Nuku","Sacred Heart",20,44,12,0.272727272727273,0.29531408099369,-0.0225868082664175
"Ella Wedin","Saint Mary's",22,62,18,0.290322580645161,0.2952712259043,-0.00494864525913918
